spot_horizon,put_price_horizon,value_unhedged,value_protected,loss_unhedged,loss_protected
786.0491442245232,6.8175974281433405,78604.91442245232,79286.67416526665,-1767.9149107335688,-1096.1834801595833
786.2108793976611,6.783110429168549,78621.0879397661,79299.39898268296,-1784.0884280473547,-1108.9082975758938
786.344175206738,6.754802627492403,78634.4175206738,79309.89778342305,-1797.41800895505,-1119.4070983159763
786.4865627920256,6.724679061044273,78648.65627920255,79321.12418530698,-1811.6567674838006,-1130.6335001999105
786.6496245421342,6.690327905477784,78664.96245421343,79333.9952447612,-1827.962942494676,-1143.5045596541313
786.809674222664,6.6567634302730685,78680.96742226639,79346.6437652937,-1843.967910547639,-1156.153080186632
786.965308631944,6.624269740655536,78696.5308631944,79358.95783725996,-1859.5313514756563,-1168.4671521528944
787.1136251198708,6.593437072290578,78711.36251198708,79370.70621921614,-1874.3630002683349,-1180.2155341090693
787.2875726310187,6.5574420487077685,78728.75726310187,79384.50146797264,-1891.7577513831202,-1194.0107828655746
787.4490677007358,6.524184497902249,78744.90677007358,79397.32521986381,-1907.907258354826,-1206.8345347567374
787.6074386822866,6.491720069711927,78760.74386822866,79409.91587519985,-1923.7443565099093,-1219.4251900927775
787.7692906777496,6.458661261830017,78776.92906777497,79422.79519395797,-1939.9295560562168,-1232.3045088508952
787.9532383759966,6.421214816820647,78795.32383759966,79437.44531928172,-1958.3243258809089,-1246.9546341746463
788.1073240079265,6.389950986579735,78810.73240079265,79449.72749945063,-1973.7328890739009,-1259.2368143435597
788.2831354218434,6.354395257125919,78828.31354218435,79463.75306789693,-1991.3140304655972,-1273.2623827898642
788.4662798140685,6.317489323890525,78846.62798140684,79478.37691379589,-2009.6284696880903,-1287.886228688818
788.6449149785985,6.281623686813316,78864.49149785985,79492.65386654118,-2027.4919861411036,-1302.163181434109
788.7974690610199,6.251098214873469,78879.746906102,79504.85672758934,-2042.7473943832447,-1314.3660424822738
788.9644356695522,6.21779918872244,78896.44356695522,79518.22348582746,-2059.4440552364686,-1327.7328007203905
789.1175583731498,6.187363210969812,78911.75583731498,79530.49215841196,-2074.7563255962305,-1340.0014733048883
789.278924164394,6.155395223565936,78927.8924164394,79543.43193879598,-2090.8929047206475,-1352.941253688914
789.4683544637459,6.118007847851837,78946.83544637459,79558.63623115978,-2109.8359346558427,-1368.1455460527068
789.6757081929936,6.077258274164154,78967.57081929936,79575.29664671578,-2130.5713075806125,-1384.805961608712
789.8645379423924,6.040309830707022,78986.45379423923,79590.48477730993,-2149.4542825204844,-1399.9940922028618
790.055744968109,6.003053697827862,79005.5744968109,79605.87986659369,-2168.5749850921566,-1415.389181486622
790.2230628396106,5.970583314842939,79022.30628396106,79619.36461544536,-2185.3067722423148,-1428.87393033829
790.3916964622521,5.937982252240052,79039.1696462252,79632.9678714492,-2202.1701345064503,-1442.4771863421338
790.542837627226,5.908869995200071,79054.28376272261,79645.17076224262,-2217.284251003861,-1454.6800771355483
790.7195223522057,5.874966851394818,79071.95223522057,79659.44892036005,-2234.9527235018177,-1468.9582352529833
790.9105514294919,5.838469082668878,79091.05514294919,79674.90205121608,-2254.0556312304398,-1484.4113661090087
791.0743930526622,5.807297320890859,79107.43930526622,79688.1690373553,-2270.43979354747,-1497.6783522482292
791.2357769250787,5.7767128036990805,79123.57769250787,79701.24897287777,-2286.578180789118,-1510.7582877707027
791.3863248786321,5.7482895874696345,79138.63248786321,79713.46144661018,-2301.632976144465,-1522.9707615031075
791.5891005604925,5.7101713781584005,79158.91005604925,79729.92719386509,-2321.9105443305016,-1539.4365087580227
791.7841864565631,5.673679347655347,79178.41864565632,79745.78658042186,-2341.4191339375684,-1555.29589531479
791.9815135237064,5.636949731074269,79198.15135237064,79761.84632547807,-2361.151840651888,-1571.3556403709954
792.1372357446303,5.60809416036504,79213.72357446303,79774.53299049953,-2376.7240627442807,-1584.0423053924605
792.3433087216864,5.570085965757057,79234.33087216865,79791.33946874435,-2397.331360449898,-1600.8487836372806
792.526679285928,5.536436189742876,79252.6679285928,79806.31154756708,-2415.6684168740467,-1615.8208624600084
792.7028058010411,5.504268628278927,79270.28058010411,79820.707442932,-2433.2810683853604,-1630.2167578249355
792.8719033360871,5.4735267417435685,79287.19033360871,79834.54300778307,-2450.1908218899625,-1644.0523226759979
793.039933102882,5.443117583107628,79303.99331028819,79848.30506859896,-2466.9937985694414,-1657.8143834918883
793.2721174541397,5.401327070438175,79327.21174541397,79867.34445245778,-2490.212233695216,-1676.853767350709
793.4548978784117,5.368616995003493,79345.48978784117,79882.35148734153,-2508.490276122422,-1691.860802234456
793.6361123766485,5.336352129836577,79363.61123766485,79897.24645064851,-2526.6117259461025,-1706.755765541442
793.8052068864214,5.306394335868956,79380.52068864214,79911.16012222903,-2543.5211769233865,-1720.6694371219637
793.9686877244319,5.277568842627671,79396.8687724432,79924.62565670596,-2559.8692607244448,-1734.1349715988908
794.1664021877265,5.2428892664463,79416.64021877265,79940.92914541728,-2579.640707053899,-1750.438460310208
794.4485112285918,5.1937545626942745,79444.85112285918,79964.2265791286,-2607.8516111404315,-1773.7358940215345
794.6527891270421,5.158433101689613,79465.2789127042,79981.12222287316,-2628.279400985455,-1790.631537766094
794.8437561766186,5.125610370124285,79484.37561766186,79996.9366546743,-2647.3761059431126,-1806.4459695672267
795.0438694260813,5.091421499448384,79504.38694260814,80013.52909255297,-2667.3874308893865,-1823.0384074458998
795.2778582562381,5.051714246298197,79527.78582562381,80032.95725025363,-2690.7863139050605,-1842.466565146562
795.4572819797775,5.021464522144239,79545.72819797775,80047.87465019217,-2708.728686258997,-1857.3839650851005
795.6659734620114,4.986498185183616,79566.59734620113,80065.24716471949,-2729.5978344823816,-1874.7564796124207
795.8608075038716,4.954066451469309,79586.08075038716,80081.48739553409,-2749.081238668412,-1890.9967104270181
796.0699505983308,4.919483130393729,79606.99505983308,80098.94337287245,-2769.995548114326,-1908.4526877653843
796.2982370182115,4.882008444214607,79629.82370182115,80118.02454624261,-2792.824190102401,-1927.53386113554
796.534148206731,4.843585003035342,79653.41482067309,80137.77332097663,-2816.4153089543397,-1947.2826358695602
